review_text,sentiment
"mesin cucinya ngebantu bgt! cucian jd bersih kinclong, gk perlu kucek manual lg. hemat waktu & tenaga. top markotop deh, rekomen abis buat ibu2 rumahan. bgs bgt pokoknya! titik.",1
"barang bagus . pas , pengiriman cepat makasih kak",1
"Air fryer-nya keren abis! Masak sat set wat wet, ayam crispy sempurna, kentang gk lembek lagi. Praktis bgt, minyak jg dikit. Cucok meong buat anak kost kek aq. Top markotop! wajib rekomen sih ini mah.",1
design dan warna nya bagus . enak d pakai semoga awet sandal sukses buat lapaknya,1
barang sudah sampai dan sesuai pesanan . terima kasih,1
"Performa power bank 10000mAh ini top. Ngecas kenceng, tahan lama. Worth it bgt, gk boong nih.",1
barang sdh di terimasangat baik dan memuas kan,1
"paketnya sudah sampai, terima kasih.",1
"pengiriman cepat, barang mantap. respons penjual juga terima kasih",1
"Asli nih teh hijaunya seger bgt, aromanya jg wangi bikin rileks. Gk nyesel beli, beneran bgs kualitasnya. Rekomen bgt deh, top pokonya.",1
"Ini kabel charger iphone yg sy cri! Asli cepet bgt ngisi batere, gk bikin panas. Bahannya jg keliatan kokoh, gk ky yg murahan. Panjangnya jg pas, bs smbil mainan hp. Rekomen deh buat yg butuh kabel lightning awet. Produk sesuai, top!",1
"Wih sereal cokelatnya beneran enak parah sih! Rasanya cokelatnya kuat, manisnya gk lebay, dan yg penting banget renyahnya itu loh, tahan bgt di susu, gk cepet lembek. Puas bgt belanja disini, packing aman, produk top markotop. Rekomen pol buat yg cari sereal cokelat bgs. Gak nyesel beli ini.",1
barang sudah terima hari ini . thanks nyangkut di jne,1
"Wangi mewah!  Flwr bgt, tahan lama pula. Cowok pd nempel dehh.  Gk nyesel beli parfum ini, auto naikin percaya diri. Recomended buat yg nyari parfum cewe yg bgs. Top!",1
pas dan simpel,1
keren sesuai pesenan . ori wakai thanks,1
terimah kasih bos . barang udah sampai tujuan mantap,1
kualitas bagus dan barang sampai cepat,1
"Wah teropong bintangnya keren abis! Jelas bgt ngeliat bintangnya pdhl sblmnya gk prnh pny. Packaging aman, pengiriman cpt. Bener2 rekomen bgs nih produknya.",1
"Gendongan instan ini super nyaman & praktis bgt. Gk bikin pegel samsek. Bgs bgt bahannya, rekomen top.",1
hai sist ya sudah sampe . kualitas ok,1
"barang bagus , diterima tepat waktu kualitas sesuai gambar",1
"Rice cooker ini top bgt! Nasi matengnya pas, pulen, gk kering/kelembekan samsek. Masaknya cepet. Desainnya jg bgs, minimalis. Panci anti lengket, gampang bgt bersihinnya. Ukuran pas. Pokoknya rekomen abis, kualitasnya oke.",1
"pesanan sesuai warnanya , cuman bahannya tipis banget ya . kalau dipakai foto masih tembus bagian belakang tapi kualitas menyesuaikan harga sih ?",1
"Printer laser ini beneran mantap jiwa. Ngeprint cepet bgt buat kerjaan numpuk. Hasil cetak jernih dan tajam bgs parah. Irit tinta jg, gk boros sama sekali. Rekomen pol buat yg cari printer bandel. Top abis pokoknya.",1
"barang sesuai harga , kuat",1
saya sudah coba selama 2 hari lancar cepat dan baik thanks yaa,1
"Gila sih kacamata itemnya! Keren bgt buat cowok, bikin auto ganteng hehe. Pas dipake tuh enteng, gk bikin pusing. Trus modelnya modern abis, cocok buat OOTD. Gak nyangka dapet yg sebagus ini dgn harga segini. Rekomen pol buat yg nyari kacamata item stylish. Pengiriman cepet, packing aman. Puasss! Mantul.",1
terima kasih gan . toner sudah digunakan,1
"produk mantap , sesuai gambar tembakan juga kuat semoga awet tq",1
"seller bertanggung jawab, mau mendengarkan keluhan konsumen dan memberikan ganti produk.",1
"Dotnya cucok bgt buat anakku yg GTM! Nenen jd lancar jaya, bahannya jg lembut, gk bikin iritasi. Top markotop deh, rekomen bgt buat busui! Harga oke, pengiriman cpt. Bgs!",1
"Vit. anak, rasa anggur! Gk nyangka anak gue doyan bgt, biasanya susah. Jd lbh aktif & jarang sakit. Top, rekomen!.",1
"Printer portabelnya juara! Ringkes bgt, tinta irit, hasil cetak oke. Gk nyesel deh beli ini, rekomen bgt! Top!.",1
"Wacom Cintiq 22HD?! Gokss bgt! Gk nyangka layarnya jernih abiss, pressure sensitivity-nya juga top markotop! Buat desain grafis makin sat set wat wet. Rekomen bgt buat yg serius di digital art! Bgs!.",1
jepitan nya bagus canti anakku suka,1
"klik nya enak bgt, smooth abis! batre awet, gk nyesel beli disini. rekomen bgt buat gaming! top markotop dah.",1
barang termurah berkualitas,1
"Cushionnya nampol! Glowing parah, ringan di muka, gak bikin dempul. Shade-nya pas bgt. Pokoknya, auto rekomen! .",1
"Lampu LED nya terang puol, bikin mobil jd mewah bgt. Rekomen buat yg cari lampu bgs. Top.",1
"Sepatunya keren abis! Pas bgt di kaki, dipake ngantor jg nyaman. Jahitannya rapi, kulitnya oke punya. Gk nyesel deh beli disini, auto jd langganan. Top markotop!",1
barang sudah diterima dengan baik . tp tidak ada buku petunjuk pemasangan pegangan tutupnya,1
"Bantal lehernya super nyaman bgt dipake buat travel jauh. Gak bikin leher pegel sama skali, supportnya pas. Tidur di perjalanan jd nyenyak. Kualitasnya bgs top deh pokoknya. Rekomen bgt buat yg sering jalan. Puas bgt!",1
"Rice cookernya bgs bgt, nasinya pas gk kering gk lembek. Suka deh! Rekomen abis buat yg cr rice cooker oke. Kualitas top dg hrga segini. Puas bgt pokoknya.",1
produk oke banget dan sesuai deskripsi . pengiriman cepat,1
"Payung lipatnya mantap! Keliatan kokoh bgt rangka nya, gk gampang mleot kena angin. Ukurannya pas, gk terlalu besar pas dilipat. Praktis dbawa kmn2. Puas bgt dg produk ini.",1
"Saringan tehnya juara! Gk nyesel beli disini, teh jd lbh nikmat, ampasnya ke saring smua. Praktis bgt, cuci jg gampang. Recomended!",1
"kualitas no 1 harga . jangan ragu belanja di toko ini , awalnya soalnya bintang cuma 2 tapi keraguan semua hilang ketika barang sudah diterima dg baik amp juga chatnya fastrespon bener ga capek nunggu balesan pertahankan dan terus tingkatan",1
"harga murah , lucu cepat kirim . sukses ya",1
"TV Box nya ngeri! Spek dewa, harga bersahabat. Gk nyangka bisa smoth bgt ntn film 4K. Instal aplikasi jg gampang. Pokoknya top markotop!  Recomended bgt buat yg nyari hiburan murah meriah.",1
barang nya bagus broo . sesuai apa yg di ingin kan thx yaa,1
"GPS nya ngebantu bgt! Gk nyasar lagi deh, peta update trs. Layarnya jg jernih, touch screen responsif. Pokoknya rekomen bgt buat yg sering touring! Top.",1
sepatu nya perfect . pelayanan super thanks bata,1
"Baterai hp ini awet bgt, seharian masi sisa banyak. Performa ngebut buat game & app berat. Gk ada lag sm skl. Layar jernih bgt. Pokoknya top, gk nyesel beli ini. Rekomen deh.",1
"barang bagus , pengirimannya cepat sampai . terima kasih",1
barang sesuai spt yg yah . sukses selalu,1
"Kopinya nendang bgt! Aroma & rasanya juara, bikin melek sampe pagi. Gk nyesel beli, kopi bubuk terenak yg pernah dicoba. Top markotop! Rekomen bgt buat yg suka kopi strong. Bgs! titik",1
"Kabel Type-C nya ini bgs bgt! Ngecas sat set, transfer data jg ngebut. Bahan tebel, kelihatan awet. Puas bgt pakenya, ini baru kabel yg dicari. Rekomen deh!",1
"Earphone kabelnya top markotop! Materialnya kerasa kokoh, gk murahan. Suaranya mantaap, bassnya nendang. Nyaman dipake lama, rekomen bgt, gk nyesel beli ini.",1
tris gana,1
"Keren! Buat diving nyaman, bahan adem bgt, gerak jg bebas. Warna cakep, jahitan rapi. Top markotop! Recomended abis!.",1
"barang oke , harga pas . thanks seller",1
"Hoverboardnya udh dicoba, ngebut bgt! Lampunya keren abis, speaker bluetoothnya jg oke buat dengerin lagu. Anakku suka bgt! Rekomen deh pokoknya.",1
"Jaket windbreakernya nampol bgt! Gk nyesel beli disini, bahan adem, ringan dipake jogging, angin gk tembus! Warna sesuai gambar, rekomen seller! Top bgt pokoknya.",1
"Strollerny ringan bgt, lipetnya gampang, dibawa traveling sat set! Anak nyaman, ibu hepi. Rekomen! Titik.",1
"Granola-nya nagih bgt! Crunchy abis, manisnya pas, gk bikin eneg. Poko'e sarapan sehat idaman! Fix rekomen buat yg lagi diet. TOP!",1
"HD eksternalnya ringan, transfer data kilat! Gk nyangka sgede gini muat banyak film. Rekomen bgt buat yg suka backup data. Packing rapi, top!",1
mantap. recoment,1
barang diterima dengan baik . pengiriman cepat packing aman,1
barang mantap cepat dan sesuai deskripsi terima kasih agan,1
"Jorannya enteng tapi kuat bgt buat narik ikan. Lentur pas. Puas bgt, gk nyesel beli ini. Rekomen deh pokoknya. Kualitasnya mantaap.",1
"Oven listriknya oke bingits! Cepet panas, memanggangnya rata, gk nyesel deh beli ini. Harga terjangkau, kualitas top markotop! Rekomen bgt buat yg nyari oven bgs.",1
recomended belanja barang disini .,1
"Drone-nya ajib! Terbangnya stabil bgt, kameranya jg bening. Batre awet, gk nyesel deh beli ini. Pokoknya top markotop!  Buat yg nyari drone, rekomen abis! Harganya worth it bgt.",1
sudah sampai . tapi belum dibuka mudahan sama dengan yg disekripsikan ya tengkyu,1
"Oli sintetiknya nampol bgt! Tarikan jdi enteng, mesin adem ayem. Gk nyesel deh pke ini. Top markotop! ",1
"Sapu sama pengkinya mantap banget. Nyapu jd cepet, debu keangkat semua. Kualitas top punya, rekomen.",1
kencang kalah puting beliung,1
"barang sudah mendarat dengan baik , trimakasih",1
"Soundnya jernih bgt! Bassnya nendang abis, buat dgr musik asik. Gk nyesel deh beli ini, rekomen bgt earphonenya! Top.",1
respons sangat cepat. kue juga enak tenaan terbaik banget pokoknya,1
"jam nya bagus , terimakasih .",1
"Cepet bangeet panasnya teko ini. Bahannya keliatan kuat & awet nih, gk nyesel deh belinya. Top bgt pokoknya.",1
"Hak crochetnya nyaman bgt dipake, gk bikin tgn pegel! Hasil rajutan jg jd rapih. Warna nya cantik. Rekomen bgt! Titik.",1
"mantap agan. sebelumnya bosan saya sama penjual tokopedia yang bilangnya jual charger original, tapi pas terima barang ternyata mengecewakan di toko satu ini lah beneran ok Terima Kasih nanti pasti pesanan berlanjut lagi dan cuma",1
"pengiriman cepet bgt , dapat bonus pouch packing rapi dan sangat memuaskan lanjutkan kak pelayanan baiknya kalo bisa tingkatkan . terima kasih",1
"Carseatnya uwu bgt!  Anak anteng diperjalanan, gk rewel blas. Bahan adem, pemasangan simple. Top markotop dah!  Highly rekomen buat bumil/busui yg sering traveling. Bgs! titik.",1
"Bukunya bagus bgt, banyak ilmu baru yg didpt. Beneran nambah wawasan penting. Rekomen buat yg mau bljr.",1
"dari segi estetik bagus banget , tapi cengkramannya kurang jadi kalo di pake kadang suaranya geter meskipun bisa dipake . dengan harga segitu sangat worth it apalagi designnya yang elegant",1
"Susu almondnya creamy bgt! Gk nyangka seenak ini, auto rekomen buat yg alergi susu sapi. Bgs buat diet jg! Top.",1
"Spidol lukisnya bgs bgt! Warnanya pekat lgsg keluar, ga beleber. Pakenya gampang, enak buat detail. Top bgt deh rekomen buat yg butuh spidol permanen. Gk nyesel beli ini, kualitasnya oke poll.",1
"Jamnya uwu bgt! Warna rose gold-nya mewah, dipake berasa jadi cewe kue. Rekomen abis! Gk nyesel belinya. Top!",1
"kualitas produk bagus , mulus barang ori packing rapi pengiriman cepat 1 hari sampai lumayan dpt hrga flash sale",1
"sesuai pesanan , packing bagus pengiriman cepat barang berfungsi .",1
"CCTV wirelessnya ngebantu bgt! Gk ribet masangnya, sinyalnya kuat, gambarnya jernih bgt walau malem. Sekarang kalo pergi2 rumah jadi aman, sat set deh! Rekomen bgt buat yg nyari CCTV murah tp bgs. Top markotop!.",1
"rasanya enak , original tanpa msg",1
"Gila, ini box bayi bgs bgt! Bahan adem, bayi lgsg pules tdur dsni. Desainnya minimalis & warna pas sm kamar. Gk nyesel beli walopun harganya lumayan. Worth it bgt buat kenyamanan anak. Rakitya jg lumayan gampang. Pengiriman aman, gk ada cacat produk. Seller rekomen abis deh. Puas bgt nih.",1
"Talenannya uapik tenan! Kayunya alus, gk bikin pisu selip. Ukurane pas bgt buat nyacah bawang. Harga murah, kualitas oke. Rekomen buat ibu2 d rmh. Top markotop!.",1
"staples 3 way sudah sampai dan dites barangnya bagus murah , pesanan pun cepat dikirimnya oleh seller .",1
"Segerrr bgt! Langsung melek mata gue. Rasa unik, gk bikin eneg. Top markotop dah ni enegi drink! Rekomen abis buat begadang. ",1
sesuai yg diharapkan,1
"produk berfungsi dg baik , respon cepat pengiriman . sukses buat seller",1
"barang sesuai ekspetasi , bonus kaos kaki lagi thanks .",1
lancar jaya dan harga bersahabat,1
udangnya ya ?,1
"Rok plisketnya cucok bgt! Bahan adem, jatohnya baguss. Gk nyesel beli disini, rekomen seller! Top markotop!.",1
terima kasih sudah sampai barangnya,1
barang sesuai deskripsi .,1
"memang kualitas sesuai , diklaim ori dan performa .",1
"Tas slmpngnya keren abis! Jahitan rapi, bahan kuat, gk nyesel deh beli disini. Top markotop! Rekomen bgt buat yg nyari tas kece.",1
"Jaketnya nympe dgn slmt! Gk nyangka sbgus ini, dipake touring jg ttp kece! Pkknya rekomen bgt dah. ",1
wahh produk aman sampai tujuan emang best lah toko ini belanja sepatu badminton nya di sini aja ya bagus lhoo siap bawa ke tournament,1
"Mixagrip emg top! Pilek langsung kabur, badan enteng bgt. Gk nyesel beli, rekomen abis! Bgs .",1
sudah datang tapi belum bisa dicoba karena notebooknya ada di luar kota . terima kasih,1
"paket cepat sampai , temen sy seneng bgt titip transaksinya soal brgnya g tau lom dibuka paketnya",1
cocok dan berfungsi makasih gan,1
kualitas good . pas dipakainya packing bagus tq,1
"Cokelat Silverqueen emang gk ada lawan. Rasanya enak bgt, lumer di mulut. Kacangnya banyak, top bgt deh, rekomen abis.",1
fast response seller was helpful,1
iyayayayya lumayan lahbb,1
"Box bayinya bgs bgt, kokoh & praktis. Gampang dirakit, gk ribet. Anakku nyaman anteng di dlm. Kualitas oke, sesuai harga. Rekomen bgt buat ortu, top deh. Puas pol.",1
"Spotify Premiumnya beneran worth it bgt! Gk ada iklan ganggu sama skali, dengerin musik jd lancar jaya. Bisa download lagu offline kapan aja. Kualitas suara jg bgs poll. Pkoknya gk nyesel subscribe, rekomen abis buat yg demen musik.",1
"Smart tv 4k nya kerennn bgt. Gambar tajem, loading gk lama. Bikin betah nonton seharian. Mantaap.",1
"Cakep bgt cooling pad RGB-nya! Adem, laptop gk panas lagi. Warna warni lampunya bikin semangat nugas. Top markotop! Rekomen abis buat yg suka ngegame.",1
"LED mobilnya terang bgt! Gk nyesel deh beli di sini. Warna sesuai, harga oke, rekomen bgt buat yg nyari lampu! .",1
"ga ngerti lagi , enak banget",1
"Bukunya bgs bgt, penjelasannya jelas bgt dan gampang dicerna. Gak pake bahasa ribet, cocok buat pemula. Nambah wawasan bgt, kerasa lgsg manfaatnya stlh baca. Rekomen bgt buat yg nyari buku nonfiksi berkualitas. Top deh pokoknya.",1
"ga kecewa dgn duriannya , manis semua . thx ya",1
"Sepatunya keren abis! Dipake ngantor auto ganteng maks. Jahitan rapi, kulitnya jg oke bgt. Rekomen!",1
produk bagus juga cepat sampai,1
"Kopi arabika-nya wangi bgt! Rasa jg gk pahit nyegrak. Creamy & lembut, rekomen bgt buat nyantai sore. Top!",1
barang bagus. sangat Rekomendasi untuk yang lain,1
terima kasihh.,1
"Hoodie nya ini bgs parah, asli gk boong deh. Bahannya tebel tp gk bikin gerah skali, nyaman bgt dpake saja. Ukuran pas sesuai pesanan, modelnya keren kekinian abis. Gk nyesel deh beli, rekomen bgt deh. Top.",1
"Smartwatch android ini bgs parah! Fitur lengkap, baterai awet bgt. Layar terang. Rekomen deh gk nyesel.",1
recommended seller. respons cepat barang sesuai pesanan mantap,1
produk sangat baik dan pengiriman cepat,1
barang bagus . kualitas mantap terimakasih,1
"barang diterima baik , tinggal menunggu saat dicoba semoga semua berjalan . terima kasih seller",1
"Beuh, proyektornya ngeri! Gambar tajem bgt, suara jedug2 bikin rumah serasa bioskop! Gk nyangka harga segini dpt barang se-epic ini. Fix, no kaleng2! Rekomen abis buat nnton bola ama keluarga. Top markotop dah!",1
"HDD eksternalnya mantap bgt! Ukurannya pas, gak makan tempat. Paling penting, transfer datanya cepet & stabil. Gak ada masalah error sama sekali. Beneran rekomen buat yg cari hdd handal dgn harga bersahabat. Packaging rapi aman, pengiriman jg cpet. Puas bgt pokoknya top.",1
"Akhirnya nemu kabel lightning yg pas. Ini beneran bgs bgt, gk gampang putus kek yg lain. Ngecharge cepet puolll, bikin hp full batre dlm sekejap. Kualitas material oke punya, gk nyesel deh beli ini. Pokoknya rekomen top abis!",1
"bagus , sesuai deskripsi good lah",1
"Kotak perhiasannya uwu bgt! Muat bnyk cincin & kalungku yg berantakan. Gk nyesel beli disini, pengiriman jg sat set. Warna pastelnya bgs, rekomen bgt buat yg nyari box imut!",1
good produk. buy itu pls,1
"bagus sesuai, harapan",1
"sip , cepat murce dan sesuai",1
"Ini dia pulpen gel yg dicari! Nulis jadi super lancar, gk ada macetnya sama skali. Tintanya keluar mulusss, warnanya jg pekat bgt. Gak gampang pudar ato luntur. Pegangan nya nyaman di tangan, walau nulis lama gk pegel. Beneran rekomen bgt buat yg butuh pulpen bgs. Worth it deh pokoknya, top!",1
"Susu kedelainya creamy bgt! Gk nyangka seenak ini, bikin nagih. Top markotop! Rekomen bgt buat yg nyari susu kedelai enak & sehat.  titik",1
"Tablet Androidnya cepet bgt buat kerja n main game. Layar jernih, batre jg awet parah. Puasss deh beli ini, rekomen bgt.",1
Hair dryer ini top markotop! Anginnya super kenceng jd rambutku yg tebel cpt bgt kering. Ga bikin pusing jg pakenya. Ringan kok & ga trlalu brisik. Recommended bgt.,1
"Kacamata prianya keren abiss!  Ga nyesel belii, langsung auto ganteng maksimal. Bahan juga oke, ringan dipake seharian. Top markotop!  Recomended bgt buat yg nyari kacamata kece.",1
brg sesuai,1
"Foundie-nya ringan bgt, cover bekas jerawat mayan lah. Gk bikin cakey, muka jg jd glowing! Shade-nya pas di kulitku. Top rekomen bgt! Titik.",1
makasih gelasnya,1
cepet dan yang penting berfungsi dengan baik bisa ngecharge .,1
"walau mundur 1 hari , produk sesuai deskripsi .",1
"Madu asli! Badan enteng, tidur nyenyak. Gk nyangka efeknya se-ajaib ini. Harga worth it bgt. Top markotop!  Rekomen abis buat jaga imun.",1
sangat memuaskan . penjual ramah dan informatif pengiriman cepat rapi barang sesuai pesanan deskripsi di etalase,1
makasih tintanya mendarat .,1
"Alarm motornya bgs bgt. Skrg parkir jd tenang, gak waswas. Bunyi nyaring bikin maling mikir. Pasangnya jg gk susah. Rekomen bgt deh buat keamanan motor.",1
"keren , gak nyesel bro",1
mantabh gan . lanjutkan,1
"HD eksternal ini top bgt! Speed transfer data ngebut parah, gk buang waktu. Kapasitas gede pol, lega buat file penting. Bodi slim kokoh, gampang dibawa. Kualtas joss, harga oke. Rekomen bgt storage handal. Puas pol.",1
"Pijetannya nampol bgt! Leher kaku lgsg plong. Ringan, dibawa kemana2 oke. Gk nyesel beli, rekomen abis! Titip lapak min.",1
barang aseli krisbow ace hardware,1
"barang bagus , sesuai dengan deskripsi",1
"Blouse ini gokil sih! Sumpah bahan adem parah, bgs bgt buat cuaca gini. Fitnya jg OKE bgt, pas dibadan. Wrnanya sama kyk di foto, gk tipu2. Modelnya modern, bikin keliatan lbih stylish. Proses kirim cepet, seller responsif. Ga nyesel deh beli dsini. Rekomen bgt buat kalian.",1
always puas beli di sini seler ramah dan fast respon kualitas barang ga usah ragukan lg biar bintang yg berbica,1
"Cat airnya pigmennya nampol bgt! Gk nyesel beli disini, warnanya idup! Packing aman, pengiriman jg kilat. Top rekomen!.",1
"fast respons, sayang pengiriman lambat",1
"Palazzonya cakepp! Bahannya adem bgt, jatohnya jg baguss. Cus dibeliii, rekomen seller! Top markotop!.",1
"Wih, proyektornya nampol bgt! Gambar jernih, suara oke, kyk bioskop pribadi di rumah. Gk nyesel beli, rekomen abis buat nntn film sm keluarga. Top markotop!",1
"Mainan susunannya bgs bgt buat melatih motorik anak. Anakku suka banget maininnya, gk bosen. Bahannya jg aman dan warnanya cerah. Rekomen deh buat yg cari mainan edukasi yg bikin pinter.",1
"Slow cookernya emg best! Masakan jd super empuk, timer jg akurat. Gk nyesel beli disini. Top markotop!.",1
"Apple Watch terbaru, keren bgt. Fitur lengkap, batere awet. Gk nyesel deh, rekomen bgt buat yg punya iPhone.",1
"tks ya , barang nya sdh sampai . packing rapih saya baru coba td pagi enak wangi info dari teman bahwa merk vico bagoes ini lbh bagus semoga cocok dan akan repeat order lg",1
"Helm anak keren! Enteng bgt dipakenya, anakku jd semangat belajar naik sepeda. Recomended seller! Top bgt deh.",1
Majalahnya bgs bgt! Isinya full tips keren soal fashion & gaya hidup terkini. Beneran nambah wawasan. Rekomen bgt!,1
"Teropongnya nampol bgt! Zoomnya jernih, stabil. Gk nyesel beli, harga oke, pengiriman sat set. Rekomen abis! ",1
"thanks gan , barang sudah sampe dengan aman kualitas bagus kyk jam tangan mahal",1
barang sesuai pesanan . cepat dikirim,1
"Polo nya bgs bgt! Bahan adem, pas di badan. Gk nyesel beli ini. Kualitas top dah. Rekomen psti. Bakal order lg nih. Seller fast response, paking rapih, kirim cepet. Mantap pokoknya.",1
"mantap barang cepat sampainya, seller positive respons harga pas kualitas oke rekomendasi banget pokoknya",1
"Kursi plasik nya beneran kuat nih, kirain rapuh. Ringan banget, gampang dipindah. Pas buat santai di teras. Rekomen bgt.",1
top seller keren baget deh,1
packing rapi dan pengiriman cepat,1
"Topinya keren abis! Jahitan rapi, bahan adem, auto ganteng maksimal. Pkoknya rekomen bgt dah, gk nyesel beli disini. ",1
"fast respon , send it",1
"Tripodnya mantap bgt nih! Kirain bakal ringgan bgt trnyata lumayan kokoh. Gk gampang goyang pas kamera dipasang. Pasangnya juga gampan poll, gk ribet sama sekali. Tinggi pas buat foto2. Bgs bgt sih ini, rekomen buat yg nyari tripod stabil & ringan buat dibawa. Pengiriman juga cepet. Top.",1
"produk sesuai dengan deskripsi. terima kasih agan, semoga tambah sukses lapaknya",1
barang oke. penjual responsif terbaik,1
"Barang sdh nyampe! packaging aman bgt gk pecah samsek. cobain bikin kopi pake alat ini, hasilnya top markotop! alirannya pas bgt bikin rasa kopi jd maksimal. gk nyesel deh beli ini, bgs bgt buat yg suka manual brew. rekomen bgt buat pemula ato yg udh pro. pokonya mantap pol!",1
ok sip .,1
cepat sampai belum saya cek dgn laptop,1
"udah beli kedua kali , bagus",1
barang sesuai dengan di foto,1
"Gak ribet top up diamonds! Lsg masuk, proses kilat, admin gercep. Recomended bgt! Lain kali order lg deh. Top.",1
"Minyak gorengnya bening bgt, gak gampang item pas dipake! Gorengan jd makin kriuk & warnanya cakep. Harga jg bersahabat di kantong. Top markotop deh, rekomen bgt buat masak sehari-hari! ",1
"Pulsa pascabayar lancar jaya! Gk ribet isi ulang manual, auto debet praktis bgt. Jaringan stabil, kuota gede, top markotop deh! Rekomen bgt buat yg males ribet.",1
"Sapu+pengki nya cucok meong! Warna ungu nya gemes bgt, bulu sapunya lembut, sampah langsung keangkut bersih. Pengkinya jg kokoh, gak ringkih. Harganya worth it. Rekomen buat ibu2 biar makin semangat ngepel! Bgs bgt deh pokoknya.",1
mantap makasih gan .,1
"Kasur spring bed ini juara bgt! Empuknya bikin tidur nyenyak pol. Gk kerasa pegel lagi pas bangun pagi. Kualitas bahan jg kliatan bgs, kokoh. Worth it bgt dgn harga segini. Rekomen parah buat yg nyari kasur nyaman top. Gk nyesel deh beli ini. Puas bangeet sm produknya.",1
"Wah, baby box-nya bener2 penyelamat! Bobonya nyenyak bgt, aman, & desainnya bgs. Gk nyesel deh beli ini, rekomen!",1
lumayan dan sepertinya bagus .,1
Wow fondinya keren abis! Coveragenya nutupin dosa bgt tp berasa ringan aja. Dipake seharian full gk geser. Puas poll. Beneran rekomen deh.,1
"Akhirnya dpt papan tulis magnet yg sesuai ekspektasi. Gk tipis, permukaannya halus licin jd enak buat nulis & hapus tanpa ninggalin bekas. Magnetnya nempel bgs bgt, gk gampang jatoh. Anak suka bgt buat main & belajar. Top markotop dah. Rekomen pokoknya.",1
"barang sesuai dengan deskripsi , pengirimannya super cepat siang kirim besok sampai thanks",1
"Sandalnya nyaman bgt dipake seharian. Kualitasnya jg top markotop, gk nyesel beli. Rekomen pol buat cowok2 yg nyari sandal awet dan stylish. Pengiriman cpt. Bgs bgt deh pokoknya.",1
produk sesuai deskripsi kualitas ekspektasi,1
packing rapih baranh berfungsi baik smoga awet,1
"pesanannya di terima , packingnya rapi semoga awet",1
"pengiriman cepat , packing rapi barang berfungsi baik .",1
lalu jauh masih belum di cek. tapi tidak parah bintang 5 dl kan bisa edit kalau kurang baik,1
"terimakasih barang sudah sampai ditempat dengan sendirinya , dan di prioritaskan .",1
. sesuai terbaik,1
"Bukunya kereeen abis! Hardcovernya kokoh bgt, kertasnya jg enak buat nulis. Gk nyesel deh beli ini, rekomen bgt buat yg suka nyatet! Top markotop.",1
"Kalungnya cetar membahana! Emasnya kinclong abis, auto naik kelas penampilanku. Recomended bgt, gk nyesel deh!",1
"Sabun mandi bayi ini bgs bgt! Kulit anak jd lembut n wangi, gk bikin merah sama skali. Cocok buat kulit sensitif babyku. Anak seneng mandi pake ini, katanya gk perih di mata. Rekomen bgt! Udh coba bbrp merk, ini yg paling top. Packing aman, harga jg oke. Pasti repeat order. Mantap.",1
"good, fast respons barang sesuai",1
"Ultrabook ini ringan bgt, dibawa ngampus gk berasa! Keyboardnya jg enak, buat ngetik skripsi jadi sat set wat wet. Batre awet poolll, seharian jg aman. Layarnya jernih bgt, nonton drakor makin asik. Rekomen abis buat mahasiswa & yg mobilitas tinggi! Top markotop!.",1
"Sepeda gunungnya keren abis! Bahan frame kokoh bgt, suspensi empuk buat hajar trek. Handlingnya jg mantap, pas bgt buat trabas. Gak nyesel beli ini, rekomen poll. Puas bgt.",1
"Kacamata bacanya ngebantu bgt! Mata jadi gk gampang cape, desainnya jg oke, pas di muka. Rekomen bgt buat yg sering mantengin layar! Top!.",1
berfungsi dengan baik v,1
"terimakasih ada bonus isinya , barang bagus",1
pelayanan seller mantap. terima kasih,1
mantap bagus n cepat pengirimannya . thx bos,1
"Uno! Sumpah nagih bgt, seru abis buat ramean. Gk nyesel beli, rekomen buat yg cari hiburan simpel tp nagih! Top.",1
"Sweaternya uwu bgt! Bahan adem, jatohnya di badan juga oke. Gk nyesel order disini. Warna sesuai, rekomen! Top.",1
Ini cat airnya oke bgt pigmennya keluar warnanya cerah gampang dipake buat pemula bgs top rekomen deh gak rugi beli.,1
"Glitter eyeshadow-nya cetar membahana! Pigmentasinya nampol bgt, dipake dikit aja udah glowing maksimal. Gk nyesel beli, rekomen buat party atau kondangan. Bgs bgt! Top markotop!.",1
"Pake alarm motor ini jd tenang bgt gk khawatir motor ilang lagi. Pasangnya mudah banget, fungsinya jg mantap suara nyaring. Rekomen!",1
"barang sampai hari ini dgn kondisi baik , selamat amp sesuai pesanan .",1
"Jam alarm digitalnya bagus bgt. Setelnya gampang banget, angka jelas. Alarmnya kenceng pol. Rekomen deh.",1
"Catatan spiralnya ini sih bgs bgt. Kertasnya lumayan tebel, tinta gk tembus ke belakang. Spiralnya juga kuat gk gampang rusak. Enak bgt dipake. Rekomen.",1
pesanan sy sudah sampai . sellernya fast respon ramah bgt packingnya rapi pake buble wrap juga terima kasih jogja gift tokopedia,1
"Bantal leher ini ngebantu bgt perjalanan. Bahan lembut pol, nyaman dipake di mobil/pesawat. Leher gk pegel sama sekali, bikin tidur pules. Kualitas oke bgs, rekomen pol! Gak rugi beli ini, top deh.",1
"Waffle makernya juara! Gk nyesel beli, praktis bgt bikin waffle krispi di rumah. Hasilnya bgs, mateng merata. Rekomen abis buat sarapan satset!",1
barang bagus packing rapi pengiriman cepat,1
